114480	BREAST CANCER	乳腺癌	https://omim.org/entry/114480	http://www.chinahpo.org/redirect.html?type=1&name=114480
610475	PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 2; PPNAD2	原发性色素结节性肾上腺皮质疾病-2（PPNAD2）	https://omim.org/entry/610475	http://www.chinahpo.org/redirect.html?type=1&name=610475
616045	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 22; COXPD22	氧化磷酸化联合缺陷22（COXPD22）	https://omim.org/entry/616045	http://www.chinahpo.org/redirect.html?type=1&name=616045
615228	MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 4; MC5DN4	线粒体复合物 V（ATP 合成酶）缺乏症，游离核型-4（MC5DN4）	https://omim.org/entry/615228	http://www.chinahpo.org/redirect.html?type=1&name=615228
602390	HEMOCHROMATOSIS, TYPE 2A; HFE2A	2A型血色沉着病；HFE2A	https://omim.org/entry/602390	http://www.chinahpo.org/redirect.html?type=1&name=602390
607200	THYROID DYSHORMONOGENESIS 6; TDH6	甲状腺内分泌障碍-6；TDH6	https://omim.org/entry/607200	http://www.chinahpo.org/redirect.html?type=1&name=607200
603769	T-CELL LYMPHOMA/LEUKEMIA 1B; TCL1B	T细胞淋巴瘤/白血病-1B（TCL1B）	https://omim.org/entry/603769	http://www.chinahpo.org/redirect.html?type=1&name=603769
186960	T-CELL LEUKEMIA/LYMPHOMA 1A; TCL1A	T-细胞白血病/淋巴瘤1A；TCL1A	https://omim.org/entry/186960	http://www.chinahpo.org/redirect.html?type=1&name=186960
614752	INTERLEUKIN 6, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS	血清白细胞介素6数量性状基因座	https://omim.org/entry/614752	http://www.chinahpo.org/redirect.html?type=1&name=614752
614689	SOLUBLE INTERLEUKIN-6 RECEPTOR, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS	血清水平-可溶性白细胞介素6受体数量性状位点	https://omim.org/entry/614689	http://www.chinahpo.org/redirect.html?type=1&name=614689
612932	GLYCOGEN STORAGE DISEASE XIII; GSD13	糖原贮积症XIII（GSD13）	https://omim.org/entry/612932	http://www.chinahpo.org/redirect.html?type=1&name=612932
270960	SPERMATOGENIC FAILURE 4; SPGF4	精子生成障碍-4；SPGF4	https://omim.org/entry/270960	http://www.chinahpo.org/redirect.html?type=1&name=270960
268210	RHABDOMYOSARCOMA, EMBRYONAL, 1; RMSE1	胚胎性横纹肌肉瘤1型；RMSE1	https://omim.org/entry/268210	http://www.chinahpo.org/redirect.html?type=1&name=268210
211980	LUNG CANCER	肺癌	https://omim.org/entry/211980	http://www.chinahpo.org/redirect.html?type=1&name=211980
114480	BREAST CANCER	乳腺癌	https://omim.org/entry/114480	http://www.chinahpo.org/redirect.html?type=1&name=114480
272800	TAY-SACHS DISEASE; TSD	泰赛二氏病（TSD）	https://omim.org/entry/272800	http://www.chinahpo.org/redirect.html?type=1&name=272800
610984	COMPLEMENT FACTOR I DEFICIENCY; CFID	补体因子I缺乏症（CFID）	https://omim.org/entry/610984	http://www.chinahpo.org/redirect.html?type=1&name=610984
612923	HEMOLYTIC UREMIC SYNDROME, ATYPICAL, SUSCEPTIBILITY TO, 3; AHUS3	溶血性尿毒症综合征，非典型，易感，3型；AHUS3	https://omim.org/entry/612923	http://www.chinahpo.org/redirect.html?type=1&name=612923
615439	MACULAR DEGENERATION, AGE-RELATED, 13; ARMD13	年龄相关黄斑变性症－13（ARMD13）	https://omim.org/entry/615439	http://www.chinahpo.org/redirect.html?type=1&name=615439
220150	HYPOURICEMIA, RENAL, 1; RHUC1	肾性低尿酸血症1（RHUC1）	https://omim.org/entry/220150	http://www.chinahpo.org/redirect.html?type=1&name=220150
130050	EHLERS-DANLOS SYNDROME, TYPE IV, AUTOSOMAL DOMINANT	IV型皮肤弹性过度综合征（常染色体显性遗传病）	https://omim.org/entry/130050	http://www.chinahpo.org/redirect.html?type=1&name=130050
613912	COMPLEMENT FACTOR D DEFICIENCY; CFDD	补体因子D缺乏症；CFDD	https://omim.org/entry/613912	http://www.chinahpo.org/redirect.html?type=1&name=613912
114500	COLORECTAL CANCER; CRC	结直肠癌；CRC	https://omim.org/entry/114500	http://www.chinahpo.org/redirect.html?type=1&name=114500
611081	INFLAMMATORY BOWEL DISEASE (CROHN DISEASE) 10; IBD10	炎症性肠病10; IBD10	https://omim.org/entry/611081	http://www.chinahpo.org/redirect.html?type=1&name=611081
308700	HYPOGONADOTROPIC HYPOGONADISM 1 WITH OR WITHOUT ANOSMIA; HH1	1型低促性腺素性功能减退症伴随或未伴随嗅觉缺失症；HH1	https://omim.org/entry/308700	http://www.chinahpo.org/redirect.html?type=1&name=308700
614673	MICROCEPHALY 8, PRIMARY, AUTOSOMAL RECESSIVE; MCPH8	8型小头畸形，原发性，常染色体隐性遗传； MCPH8	https://omim.org/entry/614673	http://www.chinahpo.org/redirect.html?type=1&name=614673
615244	NEPHROTIC SYNDROME, TYPE 8; NPHS8	8型肾病综合征；NPHS8	https://omim.org/entry/615244	http://www.chinahpo.org/redirect.html?type=1&name=615244
602092	DEAFNESS, AUTOSOMAL RECESSIVE 18A; DFNB18A	常染色体隐性遗传性耳聋18A	https://omim.org/entry/602092	http://www.chinahpo.org/redirect.html?type=1&name=602092
276904	USHER SYNDROME, TYPE IC; USH1C	亚瑟综合征类型IC; USH1C	https://omim.org/entry/276904	http://www.chinahpo.org/redirect.html?type=1&name=276904
606943	USHER SYNDROME, TYPE IG; USH1G	IG型USHER综合症；USH1G	https://omim.org/entry/606943	http://www.chinahpo.org/redirect.html?type=1&name=606943
608728	SPONDYLOEPIMETAPHYSEAL DYSPLASIA, MATRILIN-3 RELATED	胞外基质-3相关型脊椎干骺端发育不良症	https://omim.org/entry/608728	http://www.chinahpo.org/redirect.html?type=1&name=608728
607078	EPIPHYSEAL DYSPLASIA, MULTIPLE, 5; EDM5	多发性骨骺发育不良-5；EDM5	https://omim.org/entry/607078	http://www.chinahpo.org/redirect.html?type=1&name=607078
140600	OSTEOARTHRITIS SUSCEPTIBILITY 2; OS2	易感性骨关节炎2; OS2	https://omim.org/entry/140600	http://www.chinahpo.org/redirect.html?type=1&name=140600
600740	HYPOCALCIURIC HYPERCALCEMIA, FAMILIAL, TYPE III; HHC3	家族性低钙高钙血症III型（HHC3）	https://omim.org/entry/600740	http://www.chinahpo.org/redirect.html?type=1&name=600740
609273	NEMALINE MYOPATHY 6; NEM6	杆状体肌病 6（NEM6）	https://omim.org/entry/609273	http://www.chinahpo.org/redirect.html?type=1&name=609273
613978	HEMOGLOBIN H DISEASE; HBH	血红蛋白H病（HBH）	https://omim.org/entry/613978	http://www.chinahpo.org/redirect.html?type=1&name=613978
604131	ALPHA-THALASSEMIA	α-地中海贫血	https://omim.org/entry/604131	http://www.chinahpo.org/redirect.html?type=1&name=604131
140700	HEINZ BODY ANEMIAS	海因茨小体贫血	https://omim.org/entry/140700	http://www.chinahpo.org/redirect.html?type=1&name=140700
181350	EMERY-DREIFUSS MUSCULAR DYSTROPHY 2, AUTOSOMAL DOMINANT; EDMD2	常染色体显性遗传型埃-德二氏肌营养不良；EDMD2	https://omim.org/entry/181350	http://www.chinahpo.org/redirect.html?type=1&name=181350
212112	CARDIOMYOPATHY, DILATED, WITH HYPERGONADOTROPIC HYPOGONADISM	扩张型心肌炎伴促性腺激素分泌过多的性腺机能减退	https://omim.org/entry/212112	http://www.chinahpo.org/redirect.html?type=1&name=212112
115200	CARDIOMYOPATHY, DILATED, 1A; CMD1A	扩张型心肌病-1A; CMD1A	https://omim.org/entry/115200	http://www.chinahpo.org/redirect.html?type=1&name=115200
610140	HEART-HAND SYNDROME, SLOVENIAN TYPE	斯洛文尼亚型心手综合征	https://omim.org/entry/610140	http://www.chinahpo.org/redirect.html?type=1&name=610140
176670	HUTCHINSON-GILFORD PROGERIA SYNDROME; HGPS	Hutchinson-Gilford早衰症（HGPS）	https://omim.org/entry/176670	http://www.chinahpo.org/redirect.html?type=1&name=176670
613205	MUSCULAR DYSTROPHY, CONGENITAL, LMNA-RELATED	LMNA型先天性肌营养不良	https://omim.org/entry/613205	http://www.chinahpo.org/redirect.html?type=1&name=613205
248370	MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY; MADA	发育不良伴A型脂肪代谢障碍（MADA ）	https://omim.org/entry/248370	http://www.chinahpo.org/redirect.html?type=1&name=248370
275210	RESTRICTIVE DERMOPATHY, LETHAL	限制性皮肤病（LETHAL）	https://omim.org/entry/275210	http://www.chinahpo.org/redirect.html?type=1&name=275210
151660	LIPODYSTROPHY, FAMILIAL PARTIAL, TYPE 2; FPLD2	脂肪营养不良，家族性部分性，2型；FPLD2	https://omim.org/entry/151660	http://www.chinahpo.org/redirect.html?type=1&name=151660
605588	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2B1; CMT2B1	轴突腓骨肌萎缩症 2B1型（ CMT2B1）	https://omim.org/entry/605588	http://www.chinahpo.org/redirect.html?type=1&name=605588
159001	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1B; LGMD1B	肢带肌萎缩症，1B型（LGMD1B）	https://omim.org/entry/159001	http://www.chinahpo.org/redirect.html?type=1&name=159001
613978	HEMOGLOBIN H DISEASE; HBH	血红蛋白H病（HBH）	https://omim.org/entry/613978	http://www.chinahpo.org/redirect.html?type=1&name=613978
604131	ALPHA-THALASSEMIA	α-地中海贫血	https://omim.org/entry/604131	http://www.chinahpo.org/redirect.html?type=1&name=604131
140700	HEINZ BODY ANEMIAS	海因茨小体贫血	https://omim.org/entry/140700	http://www.chinahpo.org/redirect.html?type=1&name=140700
602099	AMYOTROPHIC LATERAL SCLEROSIS 5, JUVENILE; ALS5	5型肌萎缩性脊髓侧索硬化症;ALS5	https://omim.org/entry/602099	http://www.chinahpo.org/redirect.html?type=1&name=602099
604360	SPASTIC PARAPLEGIA 11, AUTOSOMAL RECESSIVE; SPG11	常染色体隐性痉挛性截瘫11（SPG11）	https://omim.org/entry/604360	http://www.chinahpo.org/redirect.html?type=1&name=604360
225790	PROLIFERATIVE VASCULOPATHY AND HYDRANENCEPHALY-HYDROCEPHALY SYNDROME; PVHH	增殖性血管病联合积水性无脑或脑积水综合征(PVHH)	https://omim.org/entry/225790	http://www.chinahpo.org/redirect.html?type=1&name=225790
616368	CHOPS SYNDROME; CHOPS	CHOPS综合征（CHOPS）	https://omim.org/entry/616368	http://www.chinahpo.org/redirect.html?type=1&name=616368
604213	CHUDLEY-MCCULLOUGH SYNDROME; CMCS	Chudley-mccullough综合征；CMCS	https://omim.org/entry/604213	http://www.chinahpo.org/redirect.html?type=1&name=604213
208550	ASTHMA, NASAL POLYPS, AND ASPIRIN INTOLERANCE	哮喘，鼻息肉和阿司匹林不耐受综合征	https://omim.org/entry/208550	http://www.chinahpo.org/redirect.html?type=1&name=208550
611363	ATRIAL SEPTAL DEFECT 4; ASD4	心房中隔缺损-4；ASD4	https://omim.org/entry/611363	http://www.chinahpo.org/redirect.html?type=1&name=611363
302905	ABRUZZO-ERICKSON SYNDROME; ABERS	阿布鲁佐–埃里克森综合征；ABERS	https://omim.org/entry/302905	http://www.chinahpo.org/redirect.html?type=1&name=302905
303400	CLEFT PALATE WITH OR WITHOUT ANKYLOGLOSSIA, X-LINKED; CPX	腭裂伴或不伴舌系带短缩，X连锁；CPX	https://omim.org/entry/303400	http://www.chinahpo.org/redirect.html?type=1&name=303400
112100	YT BLOOD GROUP ANTIGEN	Yt血型抗原	https://omim.org/entry/112100	http://www.chinahpo.org/redirect.html?type=1&name=112100
616056	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 26; EIEE26	早期婴幼儿癫痫性脑病26; IEEE26	https://omim.org/entry/616056	http://www.chinahpo.org/redirect.html?type=1&name=616056
262300	ACHROMATOPSIA 3; ACHM3	全色盲3型;ACHM3	https://omim.org/entry/262300	http://www.chinahpo.org/redirect.html?type=1&name=262300
248200	STARGARDT DISEASE 1; STGD1	眼底黄色斑点症-1；STGD1	https://omim.org/entry/248200	http://www.chinahpo.org/redirect.html?type=1&name=248200
612953	PARKINSON DISEASE 14, AUTOSOMAL RECESSIVE; PARK14	帕金森病 14，常染色体隐性遗传；PARK14	https://omim.org/entry/612953	http://www.chinahpo.org/redirect.html?type=1&name=612953
256600	NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 2A; NBIA2A	神经退行性病伴脑铁沉积症2A型，NBIA2A	https://omim.org/entry/256600	http://www.chinahpo.org/redirect.html?type=1&name=256600
610217	NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 2B; NBIA2B	神经退行性病伴脑铁沉积症2B型；NVIA2B	https://omim.org/entry/610217	http://www.chinahpo.org/redirect.html?type=1&name=610217
600807	ASTHMA, SUSCEPTIBILITY TO	哮喘，易感性	https://omim.org/entry/600807	http://www.chinahpo.org/redirect.html?type=1&name=600807
614278	PLATELET-ACTIVATING FACTOR ACETYLHYDROLASE DEFICIENCY; PAFAD	血小板活化因子乙酰水解酶缺乏	https://omim.org/entry/614278	http://www.chinahpo.org/redirect.html?type=1&name=614278
147050	IgE RESPONSIVENESS, ATOPIC; IGER	特应性IgE反应性；IGER	https://omim.org/entry/147050	http://www.chinahpo.org/redirect.html?type=1&name=147050
616094	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 12; MDDGC12	肢带型肌营养不良-肌营养不良蛋白聚糖C12型	https://omim.org/entry/616094	http://www.chinahpo.org/redirect.html?type=1&name=616094
615249	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 12; MDDGA12	肌营养不良-肌营养不良蛋白聚糖病A12型（先天性脑部及眼部异常）	https://omim.org/entry/615249	http://www.chinahpo.org/redirect.html?type=1&name=615249
613659	GASTRIC CANCER	胃癌	https://omim.org/entry/613659	http://www.chinahpo.org/redirect.html?type=1&name=613659
137800	GLIOMA SUSCEPTIBILITY 1; GLM1	易感性脑胶质瘤1; GLM1	https://omim.org/entry/137800	http://www.chinahpo.org/redirect.html?type=1&name=137800
211980	LUNG CANCER	肺癌	https://omim.org/entry/211980	http://www.chinahpo.org/redirect.html?type=1&name=211980
607598	LETHAL CONGENITAL CONTRACTURE SYNDROME 2; LCCS2	先天性致命性关节挛缩综合征-2；LCCS2	https://omim.org/entry/607598	http://www.chinahpo.org/redirect.html?type=1&name=607598
614872	PEROXISOME BIOGENESIS DISORDER 7A (ZELLWEGER); PBD7A	过氧化物酶体的生物合成障碍7A（ZELLWEGER）；PBD7A	https://omim.org/entry/614872	http://www.chinahpo.org/redirect.html?type=1&name=614872
614873	PEROXISOME BIOGENESIS DISORDER 7B; PBD7B	过氧化物酶体生物合成障碍7B（PBD7B）	https://omim.org/entry/614873	http://www.chinahpo.org/redirect.html?type=1&name=614873
614807	MYOPATHY, CENTRONUCLEAR, 4; CNM4	中央核肌病4	https://omim.org/entry/614807	http://www.chinahpo.org/redirect.html?type=1&name=614807
615959	MYOPATHY, CENTRONUCLEAR, 5; CNM5	肌病，中央核肌病-5；CNM5	https://omim.org/entry/615959	http://www.chinahpo.org/redirect.html?type=1&name=615959
615745	ATRIAL STANDSTILL 2; ATRST2	2型心房静止；ATRST2	https://omim.org/entry/615745	http://www.chinahpo.org/redirect.html?type=1&name=615745
612201	ATRIAL FIBRILLATION, FAMILIAL, 6; ATFB6	6型家族性心房颤动；ATFB6	https://omim.org/entry/612201	http://www.chinahpo.org/redirect.html?type=1&name=612201
181500	SCHIZOPHRENIA; SCZD	精神分裂症；SCZD	https://omim.org/entry/181500	http://www.chinahpo.org/redirect.html?type=1&name=181500
190300	TREMOR, HEREDITARY ESSENTIAL, 1; ETM1	易患遗传性特发性震颤-1（ETM1）	https://omim.org/entry/190300	http://www.chinahpo.org/redirect.html?type=1&name=190300
601696	NOVELTY SEEKING PERSONALITY TRAIT	寻求新奇个性品质	https://omim.org/entry/601696	http://www.chinahpo.org/redirect.html?type=1&name=601696
143465	ATTENTION DEFICIT-HYPERACTIVITY DISORDER; ADHD	注意力缺陷-多动症；ADHD	https://omim.org/entry/143465	http://www.chinahpo.org/redirect.html?type=1&name=143465
304700	MOHR-TRANEBJAERG SYNDROME; MTS	MOHR-TRANEBJAERG综合征；MTS	https://omim.org/entry/304700	http://www.chinahpo.org/redirect.html?type=1&name=304700
211800	CALCIFICATION OF JOINTS AND ARTERIES; CALJA	关节及动脉钙化症（CALJA）	https://omim.org/entry/211800	http://www.chinahpo.org/redirect.html?type=1&name=211800
603284	CEREBRAL CAVERNOUS MALFORMATIONS 2; CCM2	脑海绵状血管瘤2（CCM2）	https://omim.org/entry/603284	http://www.chinahpo.org/redirect.html?type=1&name=603284
310700	NYSTAGMUS 1, CONGENITAL, X-LINKED; NYS1	x连锁先天性眼球震颤1型；NYS1	https://omim.org/entry/310700	http://www.chinahpo.org/redirect.html?type=1&name=310700
185300	STURGE-WEBER SYNDROME; SWS	斯特格-韦伯氏综合征，SWS	https://omim.org/entry/185300	http://www.chinahpo.org/redirect.html?type=1&name=185300
163000	CAPILLARY MALFORMATIONS, CONGENITAL; CMC	先天性毛细血管畸形（CMV）	https://omim.org/entry/163000	http://www.chinahpo.org/redirect.html?type=1&name=163000
166350	OSSEOUS HETEROPLASIA, PROGRESSIVE; POH	骨发育异常，进行性；POH	https://omim.org/entry/166350	http://www.chinahpo.org/redirect.html?type=1&name=166350
103580	PSEUDOHYPOPARATHYROIDISM, TYPE IA; PHP1A	IA型假性甲状旁腺功能减退症（PHP1A）	https://omim.org/entry/103580	http://www.chinahpo.org/redirect.html?type=1&name=103580
612463	PSEUDOPSEUDOHYPOPARATHYROIDISM; PPHP	假性假甲状旁腺功能减退；PPHP	https://omim.org/entry/612463	http://www.chinahpo.org/redirect.html?type=1&name=612463
612462	PSEUDOHYPOPARATHYROIDISM, TYPE IC; PHP1C	假性甲状旁腺功能减退症，IC型（PHP1C）	https://omim.org/entry/612462	http://www.chinahpo.org/redirect.html?type=1&name=612462
174800	MCCUNE-ALBRIGHT SYNDROME; MAS	多发性骨纤维营养不良综合症（MAS）	https://omim.org/entry/174800	http://www.chinahpo.org/redirect.html?type=1&name=174800
603233	PSEUDOHYPOPARATHYROIDISM, TYPE IB; PHP1B	IB型假性甲状旁腺功能减退症（PHP1B）	https://omim.org/entry/603233	http://www.chinahpo.org/redirect.html?type=1&name=603233
219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA; AIMAH1	ACTH非依赖性双侧肾上腺大结节增生	https://omim.org/entry/219080	http://www.chinahpo.org/redirect.html?type=1&name=219080
102200	PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 1; PAGH1	生长激素型垂体瘤1型；PAGH1	https://omim.org/entry/102200	http://www.chinahpo.org/redirect.html?type=1&name=102200
608808	TRANSPOSITION OF THE GREAT ARTERIES, DEXTRO-LOOPED 1; DTGA1	右环完全性大动脉转位1	https://omim.org/entry/608808	http://www.chinahpo.org/redirect.html?type=1&name=608808
615073	DYSTONIA 25; DYT25	肌张力障碍25；DYT25	https://omim.org/entry/615073	http://www.chinahpo.org/redirect.html?type=1&name=615073
176270	PRADER-WILLI SYNDROME; PWS	Prader-Willi综合征（PWS）	https://omim.org/entry/176270	http://www.chinahpo.org/redirect.html?type=1&name=176270
116100	CATARACT 20, MULTIPLE TYPES; CTRCT20	白内障-20，多种类型（CTRCT20）	https://omim.org/entry/116100	http://www.chinahpo.org/redirect.html?type=1&name=116100
122100	CORNEAL DYSTROPHY, MEESMANN; MECD	梅斯曼角膜营养不良；MECD	https://omim.org/entry/122100	http://www.chinahpo.org/redirect.html?type=1&name=122100
146800	ICHTHYOSIS BULLOSA OF SIEMENS; IBS	大疱型鱼鳞病	https://omim.org/entry/146800	http://www.chinahpo.org/redirect.html?type=1&name=146800
146590	ICHTHYOSIS HYSTRIX, CURTH-MACKLIN TYPE; IHCM	 CURTH-MACKLIN型高起性鱼鳞病（IHCM）	https://omim.org/entry/146590	http://www.chinahpo.org/redirect.html?type=1&name=146590
607654	KERATOSIS PALMOPLANTARIS STRIATA III; PPKS3	角化症掌跖病纹状体3型（PPKS3）	https://omim.org/entry/607654	http://www.chinahpo.org/redirect.html?type=1&name=607654
600962	PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC; NEPPK	掌跖角化病，非表皮松解性；NEPPK	https://omim.org/entry/600962	http://www.chinahpo.org/redirect.html?type=1&name=600962
607602	ICHTHYOSIS, CYCLIC, WITH EPIDERMOLYTIC HYPERKERATOSIS	环状鱼鳞癣型表皮松懈性角化过度症	https://omim.org/entry/607602	http://www.chinahpo.org/redirect.html?type=1&name=607602
113800	EPIDERMOLYTIC HYPERKERATOSIS; EHK	表皮松懈性角化过度症（EHK）	https://omim.org/entry/113800	http://www.chinahpo.org/redirect.html?type=1&name=113800
144200	PALMOPLANTAR KERATODERMA, EPIDERMOLYTIC; EPPK	掌跖表皮松懈性角化症；EPPK	https://omim.org/entry/144200	http://www.chinahpo.org/redirect.html?type=1&name=144200
131800	EPIDERMOLYSIS BULLOSA SIMPLEX, LOCALIZED	局部单纯大疱性表皮松解症	https://omim.org/entry/131800	http://www.chinahpo.org/redirect.html?type=1&name=131800
601001	EPIDERMOLYSIS BULLOSA SIMPLEX, AUTOSOMAL RECESSIVE 1; EBSB1	单纯型大疱性表皮松解症，常染色体隐性遗传1型；EBSB1	https://omim.org/entry/601001	http://www.chinahpo.org/redirect.html?type=1&name=601001
131960	EPIDERMOLYSIS BULLOSA SIMPLEX WITH MOTTLED PIGMENTATION; EBSMP	单纯型大疱性表皮松解症伴斑点状色素沉着；EBS-MP	https://omim.org/entry/131960	http://www.chinahpo.org/redirect.html?type=1&name=131960
179850	DOWLING-DEGOS DISEASE 1; DDD1	dowling-degos I型；DDD1	https://omim.org/entry/179850	http://www.chinahpo.org/redirect.html?type=1&name=179850
131760	EPIDERMOLYSIS BULLOSA SIMPLEX, DOWLING-MEARA TYPE; EBSDM	单纯型大疱性表皮松解症，Dowling-Meara亚型	https://omim.org/entry/131760	http://www.chinahpo.org/redirect.html?type=1&name=131760
609352	EPIDERMOLYSIS BULLOSA SIMPLEX WITH MIGRATORY CIRCINATE ERYTHEMA	伴有可迁移性环状红斑的单纯大疱性表皮松懈症	https://omim.org/entry/609352	http://www.chinahpo.org/redirect.html?type=1&name=609352
131900	EPIDERMOLYSIS BULLOSA SIMPLEX, GENERALIZED	单纯型大疱性表皮松解症，广泛性	https://omim.org/entry/131900	http://www.chinahpo.org/redirect.html?type=1&name=131900
193900	WHITE SPONGE NEVUS 1; WSN1	白色海绵痣1；WSN1	https://omim.org/entry/193900	http://www.chinahpo.org/redirect.html?type=1&name=193900
144200	PALMOPLANTAR KERATODERMA, EPIDERMOLYTIC; EPPK	掌跖表皮松懈性角化症；EPPK	https://omim.org/entry/144200	http://www.chinahpo.org/redirect.html?type=1&name=144200
615285	NEUTROPENIA, SEVERE CONGENITAL, 5, AUTOSOMAL RECESSIVE; SCN5	5型先天性嗜中性白血球减少症（常染色体隐性遗传）；SCN5	https://omim.org/entry/615285	http://www.chinahpo.org/redirect.html?type=1&name=615285
608553	LEBER CONGENITAL AMAUROSIS 9; LCA9	莱伯先天性黑朦9；LCA9	https://omim.org/entry/608553	http://www.chinahpo.org/redirect.html?type=1&name=608553
242100	ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 2; ARCI2	常染色体隐性遗传性鱼鳞病 （ARCI2）	https://omim.org/entry/242100	http://www.chinahpo.org/redirect.html?type=1&name=242100
105650	DIAMOND-BLACKFAN ANEMIA 1; DBA1	先天性纯红细胞再生障碍性贫血1； DBA1	https://omim.org/entry/105650	http://www.chinahpo.org/redirect.html?type=1&name=105650
171200	THIOUREA TASTING	硫脲味觉	https://omim.org/entry/171200	http://www.chinahpo.org/redirect.html?type=1&name=171200
611497	OSTEOPETROSIS, AUTOSOMAL RECESSIVE 6; OPTB6	骨硬化病，6型常染色体隐性遗传病；OPTB6	https://omim.org/entry/611497	http://www.chinahpo.org/redirect.html?type=1&name=611497
600994	DEAFNESS, AUTOSOMAL DOMINANT 5; DFNA5	常染色体显性耳聋5; DFNA5	https://omim.org/entry/600994	http://www.chinahpo.org/redirect.html?type=1&name=600994
273395	TETRAAMELIA SYNDROME, AUTOSOMAL RECESSIVE; TETAMS	常染色体隐性遗传先天性四肢切断综合征（TETAMS）	https://omim.org/entry/273395	http://www.chinahpo.org/redirect.html?type=1&name=273395
615220	OSTEOGENESIS IMPERFECTA, TYPE XV; OI15	成骨不全症-XV（OI15）	https://omim.org/entry/615220	http://www.chinahpo.org/redirect.html?type=1&name=615220
615221	BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 16; BMND16	骨密度定量数量性状基因座-16（BMND16）	https://omim.org/entry/615221	http://www.chinahpo.org/redirect.html?type=1&name=615221
259900	HYPEROXALURIA, PRIMARY, TYPE I; HP1	原发性高草酸尿症1型；HP1	https://omim.org/entry/259900	http://www.chinahpo.org/redirect.html?type=1&name=259900
611812	46,XX SEX REVERSAL WITH DYSGENESIS OF KIDNEYS, ADRENALS, AND LUNGS; SERKAL	46，XX性反转和肾，肾上腺，肺发育不全；SERKAL	https://omim.org/entry/611812	http://www.chinahpo.org/redirect.html?type=1&name=611812
606056	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIb; CDG2B	IIb型先天性糖蛋白糖基化障碍；CDG2B	https://omim.org/entry/606056	http://www.chinahpo.org/redirect.html?type=1&name=606056
203290	ALBINISM, OCULOCUTANEOUS, TYPE III; OCA3	眼皮肤白化病III型（OCA3）	https://omim.org/entry/203290	http://www.chinahpo.org/redirect.html?type=1&name=203290
612271	SKIN/HAIR/EYE PIGMENTATION, VARIATION IN, 11; SHEP11	皮肤/头发/眼睛色素沉积的变异-11（SHEP11）	https://omim.org/entry/612271	http://www.chinahpo.org/redirect.html?type=1&name=612271
226750	KOHLSCHUTTER-TONZ SYNDROME; KTZS	Kohlschutter-Tonz 综合征（KTS）	https://omim.org/entry/226750	http://www.chinahpo.org/redirect.html?type=1&name=226750
609968	HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 5; HHF5	家庭型胰岛素低血糖5; HHF5	https://omim.org/entry/609968	http://www.chinahpo.org/redirect.html?type=1&name=609968
262190	PINEAL HYPERPLASIA, INSULIN-RESISTANT DIABETES MELLITUS, AND SOMATIC ABNORMALITIES	松果体增生、胰岛素耐受性糖尿病以及异常体征	https://omim.org/entry/262190	http://www.chinahpo.org/redirect.html?type=1&name=262190
246200	DONOHUE SYNDROME	多诺霍综合症	https://omim.org/entry/246200	http://www.chinahpo.org/redirect.html?type=1&name=246200
610549	DIABETES MELLITUS, INSULIN-RESISTANT, WITH ACANTHOSIS NIGRICANS	糖尿病，胰岛素抵抗型与黑棘皮病	https://omim.org/entry/610549	http://www.chinahpo.org/redirect.html?type=1&name=610549
600224	SPINOCEREBELLAR ATAXIA 5; SCA5	5型脊髓小脑性共济失调；SCA5	https://omim.org/entry/600224	http://www.chinahpo.org/redirect.html?type=1&name=600224
615386	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 14; SCAR14	常染色体隐性遗传脊髓小脑共济失调14	https://omim.org/entry/615386	http://www.chinahpo.org/redirect.html?type=1&name=615386
610508	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 7; MODY7	青少年成熟期糖尿病，7型； MODY7	https://omim.org/entry/610508	http://www.chinahpo.org/redirect.html?type=1&name=610508
